"SurveyId","agegrp","var","n","per","perwt"
"MZ2022DHS","30-34","LB",1190,0.926791277258567,0.940301639850239
"MZ2022DHS","30-34","SB",24,0.0186915887850467,0.012006077163241
"MZ2022DHS","30-34","TRM",70,0.0545171339563863,0.0476922829865202
"MZ2022DHS","35-39","LB",820,0.915178571428571,0.926023372977239
"MZ2022DHS","35-39","SB",14,0.015625,0.0115163239588137
"MZ2022DHS","35-39","TRM",62,0.0691964285714286,0.0624603030639475
"MZ2022DHS","40-44","LB",323,0.907303370786517,0.929357469499548
"MZ2022DHS","40-44","SB",7,0.0196629213483146,0.0128327127601401
"MZ2022DHS","40-44","TRM",26,0.0730337078651685,0.0578098177403116
"MZ2022DHS","45-49","LB",80,0.930232558139535,0.959106819795444
"MZ2022DHS","45-49","SB",1,0.0116279069767442,0.011100029947141
"MZ2022DHS","45-49","TRM",5,0.0581395348837209,0.0297931502574147
"MM2016DHS","<15","LB",3,1,1
"MM2016DHS","15-19","LB",297,0.916666666666667,0.907814769601964
"MM2016DHS","15-19","SB",4,0.0123456790123457,0.0150208767164317
"MM2016DHS","15-19","TRM",23,0.0709876543209877,0.0771643536816046
"MM2016DHS","20-24","LB",1098,0.936860068259386,0.933880991824704
"MM2016DHS","20-24","SB",7,0.00597269624573379,0.00668957977637207
"MM2016DHS","20-24","TRM",67,0.0571672354948805,0.0594294283989237
"MM2016DHS","25-29","LB",1280,0.925524222704266,0.933912287068182
"MM2016DHS","25-29","SB",11,0.00795372378886479,0.0094697590038635
"MM2016DHS","25-29","TRM",92,0.0665220535068691,0.056617953927955
"MM2016DHS","30-34","LB",1054,0.914930555555556,0.923303979553303
"MM2016DHS","30-34","SB",9,0.0078125,0.00520957759708396
"MM2016DHS","30-34","TRM",89,0.0772569444444444,0.0714864428496132
"MM2016DHS","35-39","LB",700,0.881612090680101,0.880148255944015
"MM2016DHS","35-39","SB",12,0.0151133501259446,0.0141699670965164
"MM2016DHS","35-39","TRM",82,0.103274559193955,0.105681776959469
"MM2016DHS","40-44","LB",277,0.807580174927114,0.813066634229635
"MM2016DHS","40-44","SB",8,0.0233236151603499,0.0278741222081037
"MM2016DHS","40-44","TRM",58,0.169096209912536,0.159059243562261
"MM2016DHS","45-49","LB",21,0.6,0.635974885493958
"MM2016DHS","45-49","SB",1,0.0285714285714286,0.0687458327501133
"MM2016DHS","45-49","TRM",13,0.371428571428571,0.295279281755928
"NM2006DHS","<15","LB",15,0.833333333333333,0.891955691675326
"NM2006DHS","<15","TRM",3,0.166666666666667,0.108044308324674
"NM2006DHS","15-19","LB",690,0.967741935483871,0.974215665881717
"NM2006DHS","15-19","SB",1,0.00140252454417952,0.00119546820411165
"NM2006DHS","15-19","TRM",22,0.0308555399719495,0.0245888659141713
"NM2006DHS","20-24","LB",1345,0.959343794579173,0.959584897464226
"NM2006DHS","20-24","SB",12,0.00855920114122682,0.0100402750080005
"NM2006DHS","20-24","TRM",45,0.0320970042796006,0.0303748275277736
"NM2006DHS","25-29","LB",1157,0.957781456953642,0.958511047459635
"NM2006DHS","25-29","SB",8,0.00662251655629139,0.00447034828891036
"NM2006DHS","25-29","TRM",43,0.0355960264900662,0.0370186042514543
"NM2006DHS","30-34","LB",900,0.947368421052632,0.942112379502183
"NM2006DHS","30-34","SB",4,0.00421052631578947,0.00222802429975611
"NM2006DHS","30-34","TRM",46,0.0484210526315789,0.0556595961980613
"NM2006DHS","35-39","LB",542,0.92967409948542,0.929121420861194
"NM2006DHS","35-39","SB",9,0.0154373927958834,0.0156682504514502
"NM2006DHS","35-39","TRM",32,0.0548885077186964,0.0552103286873559
"NM2006DHS","40-44","LB",204,0.902654867256637,0.884824463310576
"NM2006DHS","40-44","SB",3,0.0132743362831858,0.015107767073196
"NM2006DHS","40-44","TRM",19,0.084070796460177,0.100067769616228
"NM2006DHS","45-49","LB",24,0.857142857142857,0.867350837141569
"NM2006DHS","45-49","TRM",4,0.142857142857143,0.132649162858431
"NM2013DHS","<15","LB",6,0.857142857142857,0.926086928026574
"NM2013DHS","<15","TRM",1,0.142857142857143,0.073913071973426
"NM2013DHS","15-19","LB",423,0.961363636363636,0.967976753026451
"NM2013DHS","15-19","SB",3,0.00681818181818182,0.00671108855145242
"NM2013DHS","15-19","TRM",14,0.0318181818181818,0.0253121584220963
"NM2013DHS","20-24","LB",1073,0.962331838565022,0.964953497836481
"NM2013DHS","20-24","SB",6,0.00538116591928251,0.00459850106729412
"NM2013DHS","20-24","TRM",36,0.0322869955156951,0.030448001096225
"NM2013DHS","25-29","LB",955,0.946481665014866,0.940290822656671
"NM2013DHS","25-29","SB",4,0.00396432111000991,0.00325278918321696
"NM2013DHS","25-29","TRM",50,0.0495540138751239,0.0564563881601118
"NM2013DHS","30-34","LB",701,0.949864498644986,0.943718093585453
"NM2013DHS","30-34","SB",2,0.002710027100271,0.00243232717373365
"NM2013DHS","30-34","TRM",35,0.0474254742547425,0.0538495792408131
"NM2013DHS","35-39","LB",481,0.921455938697318,0.902175389468433
"NM2013DHS","35-39","SB",10,0.0191570881226054,0.0323299144479478
"NM2013DHS","35-39","TRM",31,0.0593869731800766,0.065494696083619
"NM2013DHS","40-44","LB",207,0.8625,0.838659138446984
"NM2013DHS","40-44","SB",3,0.0125,0.0146673703620348
"NM2013DHS","40-44","TRM",30,0.125,0.146673491190981
"NM2013DHS","45-49","LB",28,0.823529411764706,0.819666389483658
"NM2013DHS","45-49","TRM",6,0.176470588235294,0.180333610516343
"NP2006DHS","<15","LB",6,0.857142857142857,0.634543414287159
"NP2006DHS","<15","TRM",1,0.142857142857143,0.365456585712841
"NP2006DHS","15-19","LB",1035,0.911894273127753,0.902390248456257
"NP2006DHS","15-19","SB",21,0.0185022026431718,0.020124482130902
"NP2006DHS","15-19","TRM",79,0.0696035242290749,0.0774852694128406
"NP2006DHS","20-24","LB",2234,0.907392363931763,0.908478603285744
"NP2006DHS","20-24","SB",43,0.0174654752233956,0.0147450923050691
"NP2006DHS","20-24","TRM",185,0.0751421608448416,0.0767763044091868
"NP2006DHS","25-29","LB",1286,0.892435808466343,0.885927921238169
"NP2006DHS","25-29","SB",33,0.0229007633587786,0.0244895214929722
"NP2006DHS","25-29","TRM",122,0.0846634281748786,0.0895825572688587
"NP2006DHS","30-34","LB",658,0.872679045092838,0.873584400907762
"NP2006DHS","30-34","SB",20,0.026525198938992,0.0301103739908218
"NP2006DHS","30-34","TRM",76,0.10079575596817,0.0963052251014157
"NP2006DHS","35-39","LB",362,0.885085574572127,0.891180956698886
"NP2006DHS","35-39","SB",8,0.019559902200489,0.0174385725382125
"NP2006DHS","35-39","TRM",39,0.0953545232273839,0.0913804707629012
"NP2006DHS","40-44","LB",131,0.856209150326797,0.883994493816265
"NP2006DHS","40-44","SB",4,0.0261437908496732,0.0139174081874912
"NP2006DHS","40-44","TRM",18,0.117647058823529,0.102088097996244
"NP2006DHS","45-49","LB",12,0.857142857142857,0.744620545170443
"NP2006DHS","45-49","TRM",2,0.142857142857143,0.255379454829557
"NP2016DHS","<15","LB",1,1,1
"NP2016DHS","15-19","LB",549,0.845916795069337,0.839075718771985
"NP2016DHS","15-19","SB",7,0.0107858243451464,0.0135688812471869
"NP2016DHS","15-19","TRM",93,0.143297380585516,0.147355399980828
"NP2016DHS","20-24","LB",1541,0.85706340378198,0.867713427314846
"NP2016DHS","20-24","SB",17,0.00945494994438265,0.00842628832016556
"NP2016DHS","20-24","TRM",240,0.133481646273637,0.123860284364988
"NP2016DHS","25-29","LB",1060,0.796393688955672,0.803055273210473
"NP2016DHS","25-29","SB",13,0.00976709241172051,0.0109564156907414
"NP2016DHS","25-29","TRM",258,0.193839218632607,0.185988311098786
"NP2016DHS","30-34","LB",421,0.697019867549669,0.719880627928222
"NP2016DHS","30-34","SB",7,0.0115894039735099,0.0158840669996224
"NP2016DHS","30-34","TRM",176,0.291390728476821,0.264235305072156
"NP2016DHS","35-39","LB",151,0.618852459016393,0.590277086119699
"NP2016DHS","35-39","SB",8,0.0327868852459016,0.0387592217470475
"NP2016DHS","35-39","TRM",85,0.348360655737705,0.370963692133253
"NP2016DHS","40-44","LB",57,0.662790697674419,0.661624613238938
"NP2016DHS","40-44","SB",1,0.0116279069767442,0.0128914479896352
"NP2016DHS","40-44","TRM",28,0.325581395348837,0.325483938771427
"NP2016DHS","45-49","LB",7,0.5,0.488498370549811
"NP2016DHS","45-49","TRM",7,0.5,0.511501629450189
"NI2006DHS","15-19","LB",26,1,1
"NI2006DHS","20-24","LB",117,0.959016393442623,0.974304951584476
"NI2006DHS","20-24","SB",5,0.040983606557377,0.025695048415524
"NI2006DHS","25-29","LB",158,0.9875,0.985146914630698
"NI2006DHS","25-29","SB",1,0.00625,0.00160057830362973
"NI2006DHS","25-29","TRM",1,0.00625,0.0132525070656718
"NI2006DHS","30-34","LB",69,1,1
"NI2006DHS","35-39","LB",54,0.981818181818182,0.970365443020172
"NI2006DHS","35-39","TRM",1,0.0181818181818182,0.0296345569798283
"NI2006DHS","40-44","LB",16,1,1
"NI2006DHS","45-49","LB",7,1,1
"NI2012DHS","<15","LB",8,1,1
"NI2012DHS","15-19","LB",1010,0.918181818181818,0.911298325347865
"NI2012DHS","15-19","SB",24,0.0218181818181818,0.0251901053664858
"NI2012DHS","15-19","TRM",66,0.06,0.0635115692856494
"NI2012DHS","20-24","LB",2199,0.958587619877942,0.956082039989238
"NI2012DHS","20-24","SB",24,0.010462074978204,0.0106226609554105
"NI2012DHS","20-24","TRM",71,0.0309503051438535,0.0332952990553515
"NI2012DHS","25-29","LB",2314,0.948749487494875,0.949123638551364
"NI2012DHS","25-29","SB",27,0.011070110701107,0.0114783096811701
"NI2012DHS","25-29","TRM",98,0.040180401804018,0.0393980517674657
"NI2012DHS","30-34","LB",1516,0.937538651824366,0.934495928195753
"NI2012DHS","30-34","SB",28,0.0173160173160173,0.0181588893346395
"NI2012DHS","30-34","TRM",73,0.0451453308596166,0.047345182469608
"NI2012DHS","35-39","LB",934,0.922013820335637,0.919344964140077
"NI2012DHS","35-39","SB",16,0.0157946692991115,0.015695993120099
"NI2012DHS","35-39","TRM",63,0.0621915103652517,0.0649590427398239
"NI2012DHS","40-44","LB",365,0.885922330097087,0.902204690222437
"NI2012DHS","40-44","SB",7,0.0169902912621359,0.0137068705442219
"NI2012DHS","40-44","TRM",40,0.0970873786407767,0.0840884392333409
"NI2012DHS","45-49","LB",91,0.858490566037736,0.876578182774461
"NI2012DHS","45-49","SB",5,0.0471698113207547,0.0388562770748429
"NI2012DHS","45-49","TRM",10,0.0943396226415094,0.084565540150696
"NG2008DHS","<15","LB",61,0.859154929577465,0.867804976240561
"NG2008DHS","<15","SB",1,0.0140845070422535,0.0139115656573008
"NG2008DHS","<15","TRM",9,0.126760563380282,0.118283458102138
"NG2008DHS","15-19","LB",2691,0.936977715877437,0.928899263196557
"NG2008DHS","15-19","SB",28,0.00974930362116992,0.00981906920439518
"NG2008DHS","15-19","TRM",153,0.0532729805013928,0.0612816675990478
"NG2008DHS","20-24","LB",5708,0.944563958298858,0.93522625811524
"NG2008DHS","20-24","SB",50,0.00827403607479729,0.00799156743679202
"NG2008DHS","20-24","TRM",285,0.0471620056263445,0.0567821744479676
"NG2008DHS","25-29","LB",6017,0.948604761154028,0.944004755435186
"NG2008DHS","25-29","SB",39,0.00614851016868989,0.00579797023730689
"NG2008DHS","25-29","TRM",287,0.045246728677282,0.0501972743275073
"NG2008DHS","30-34","LB",3980,0.949880668257757,0.945483858979108
"NG2008DHS","30-34","SB",27,0.00644391408114558,0.00651887239999365
"NG2008DHS","30-34","TRM",183,0.0436754176610979,0.0479972686208982
"NG2008DHS","35-39","LB",2538,0.923244816296835,0.91747245444465
"NG2008DHS","35-39","SB",19,0.00691160421971626,0.00700136985212988
"NG2008DHS","35-39","TRM",192,0.0698435794834485,0.0755261757032203
"NG2008DHS","40-44","LB",1074,0.906329113924051,0.901802304505406
"NG2008DHS","40-44","SB",8,0.00675105485232068,0.00768658012844766
"NG2008DHS","40-44","TRM",103,0.0869198312236287,0.0905111153661462
"NG2008DHS","45-49","LB",320,0.876712328767123,0.879190610859335
"NG2008DHS","45-49","SB",3,0.00821917808219178,0.00748264824074576
"NG2008DHS","45-49","TRM",42,0.115068493150685,0.113326740899919
"NG2013DHS","<15","LB",19,0.791666666666667,0.82906386184483
"NG2013DHS","<15","SB",2,0.0833333333333333,0.0505067019679242
"NG2013DHS","<15","TRM",3,0.125,0.120429436187246
"NG2013DHS","15-19","LB",2126,0.92636165577342,0.926216767516132
"NG2013DHS","15-19","SB",38,0.016557734204793,0.0154053538402561
"NG2013DHS","15-19","TRM",131,0.0570806100217865,0.0583778786436121
"NG2013DHS","20-24","LB",4877,0.937884615384615,0.937602792818045
"NG2013DHS","20-24","SB",54,0.0103846153846154,0.0100091351174672
"NG2013DHS","20-24","TRM",269,0.0517307692307692,0.0523880720644881
"NG2013DHS","25-29","LB",5646,0.93990344597969,0.938885114281948
"NG2013DHS","25-29","SB",58,0.00965540203096388,0.0102008036760803
"NG2013DHS","25-29","TRM",303,0.0504411519893458,0.0509140820419719
"NG2013DHS","30-34","LB",3916,0.94111992309541,0.938506318938188
"NG2013DHS","30-34","SB",38,0.0091324200913242,0.00947416322556058
"NG2013DHS","30-34","TRM",207,0.049747656813266,0.0520195178362516
"NG2013DHS","35-39","LB",2647,0.913703831549879,0.912820324673074
"NG2013DHS","35-39","SB",47,0.0162236796686227,0.0172212824168379
"NG2013DHS","35-39","TRM",203,0.0700724887814981,0.0699583929100885
"NG2013DHS","40-44","LB",1019,0.898589065255732,0.897548370414862
"NG2013DHS","40-44","SB",17,0.0149911816578483,0.0164783243573107
"NG2013DHS","40-44","TRM",98,0.0864197530864197,0.0859733052278274
"NG2013DHS","45-49","LB",302,0.885630498533724,0.88836799041063
"NG2013DHS","45-49","SB",6,0.0175953079178886,0.0167509815650254
"NG2013DHS","45-49","TRM",33,0.0967741935483871,0.0948810280243445
"NG2018DHS","<15","LB",32,0.82051282051282,0.823253000827939
"NG2018DHS","<15","SB",1,0.0256410256410256,0.0281260044381455
"NG2018DHS","<15","TRM",6,0.153846153846154,0.148620994733915
"NG2018DHS","15-19","LB",3243,0.919478310178622,0.917075279482041
"NG2018DHS","15-19","SB",82,0.0232492203005387,0.023712498997493
"NG2018DHS","15-19","TRM",202,0.0572724695208392,0.0592122215204656
"NG2018DHS","20-24","LB",7422,0.940803650652808,0.938945833193349
"NG2018DHS","20-24","SB",107,0.0135631892508556,0.014196622991529
"NG2018DHS","20-24","TRM",360,0.0456331600963367,0.0468575438151225
"NG2018DHS","25-29","LB",7814,0.940992292870906,0.936987379824707
"NG2018DHS","25-29","SB",103,0.0124036608863198,0.0142286756820085
"NG2018DHS","25-29","TRM",387,0.0466040462427746,0.0487839444932846
"NG2018DHS","30-34","LB",5816,0.933397528486599,0.930660535522319
"NG2018DHS","30-34","SB",98,0.0157278125501525,0.0160408348512021
"NG2018DHS","30-34","TRM",317,0.0508746589632483,0.0532986296264793
"NG2018DHS","35-39","LB",3460,0.921192758253461,0.926220302733831
"NG2018DHS","35-39","SB",48,0.012779552715655,0.0113107049454623
"NG2018DHS","35-39","TRM",248,0.0660276890308839,0.0624689923207068
"NG2018DHS","40-44","LB",1380,0.880663688576899,0.890089617359187
"NG2018DHS","40-44","SB",35,0.0223356732610083,0.0216230277584135
"NG2018DHS","40-44","TRM",152,0.0970006381620932,0.0882873548823993
"NG2018DHS","45-49","LB",248,0.837837837837838,0.839436894428241
"NG2018DHS","45-49","SB",8,0.027027027027027,0.031204944588781
"NG2018DHS","45-49","TRM",40,0.135135135135135,0.129358160982978
"PG2017DHS","<15","LB",9,0.9,0.919349353457741
"PG2017DHS","<15","TRM",1,0.1,0.0806506465422595
"PG2017DHS","15-19","LB",634,0.964992389649924,0.971070948060908
"PG2017DHS","15-19","SB",6,0.0091324200913242,0.00689566881082908
"PG2017DHS","15-19","TRM",17,0.0258751902587519,0.0220333831282625
"PG2017DHS","20-24","LB",2118,0.972005507113355,0.949270955272854
"PG2017DHS","20-24","SB",7,0.00321248279027077,0.00212251311438329
"PG2017DHS","20-24","TRM",54,0.0247820100963745,0.0486065316127622
"PG2017DHS","25-29","LB",2230,0.974224552206204,0.975595674519408
"PG2017DHS","25-29","SB",8,0.00349497597204019,0.00229259133317311
"PG2017DHS","25-29","TRM",51,0.0222804718217562,0.0221117341474188
"PG2017DHS","30-34","LB",1619,0.977066988533494,0.977815471119705
"PG2017DHS","30-34","SB",6,0.00362100181050091,0.00328750424205624
"PG2017DHS","30-34","TRM",32,0.0193120096560048,0.0188970246382385
"PG2017DHS","35-39","LB",937,0.968976215098242,0.971220413454279
"PG2017DHS","35-39","SB",7,0.00723888314374354,0.00672149242630656
"PG2017DHS","35-39","TRM",23,0.0237849017580145,0.0220580941194141
"PG2017DHS","40-44","LB",398,0.949880668257757,0.964236706984379
"PG2017DHS","40-44","SB",2,0.00477326968973747,0.00103647168604587
"PG2017DHS","40-44","TRM",19,0.045346062052506,0.0347268213295754
"PG2017DHS","45-49","LB",80,0.952380952380952,0.940058208420587
"PG2017DHS","45-49","TRM",4,0.0476190476190476,0.0599417915794128
"PE1992DHS","<15","LB",12,0.923076923076923,0.89421748921042
"PE1992DHS","<15","SB",1,0.0769230769230769,0.10578251078958
"PE1992DHS","15-19","LB",1029,0.922869955156951,0.923828513801078
"PE1992DHS","15-19","SB",7,0.0062780269058296,0.00692201014292891
"PE1992DHS","15-19","TRM",79,0.0708520179372197,0.0692494760559927
"PE1992DHS","20-24","LB",2539,0.93311282616685,0.93426935582552
"PE1992DHS","20-24","SB",19,0.00698272693862551,0.00684071132236914
"PE1992DHS","20-24","TRM",163,0.0599044468945241,0.058889932852111
"PE1992DHS","25-29","LB",2245,0.905241935483871,0.905474324555572
"PE1992DHS","25-29","SB",21,0.00846774193548387,0.00772140667905205
"PE1992DHS","25-29","TRM",214,0.0862903225806452,0.086804268765376
"PE1992DHS","30-34","LB",1632,0.891803278688525,0.889107828327921
"PE1992DHS","30-34","SB",18,0.00983606557377049,0.00962158078347729
"PE1992DHS","30-34","TRM",180,0.0983606557377049,0.101270590888602
"PE1992DHS","35-39","LB",969,0.856763925729443,0.8543863464737
"PE1992DHS","35-39","SB",13,0.0114942528735632,0.0106882301846866
"PE1992DHS","35-39","TRM",149,0.131741821396994,0.134925423341614
"PE1992DHS","40-44","LB",374,0.851936218678816,0.841818355031305
"PE1992DHS","40-44","SB",5,0.0113895216400911,0.0115531652173638
"PE1992DHS","40-44","TRM",60,0.136674259681093,0.146628479751331
"PE1992DHS","45-49","LB",46,0.836363636363636,0.871969404134343
"PE1992DHS","45-49","TRM",9,0.163636363636364,0.128030595865657
"PE1996DHS","<15","LB",14,0.823529411764706,0.778939714163998
"PE1996DHS","<15","TRM",3,0.176470588235294,0.221060285836002
"PE1996DHS","15-19","LB",1724,0.929380053908356,0.916826568839726
"PE1996DHS","15-19","SB",12,0.00646900269541779,0.00862428049963593
"PE1996DHS","15-19","TRM",119,0.0641509433962264,0.0745491506606379
"PE1996DHS","20-24","LB",4113,0.925517551755175,0.922295776580193
"PE1996DHS","20-24","SB",42,0.00945094509450945,0.00757754870213953
"PE1996DHS","20-24","TRM",289,0.065031503150315,0.0701266747176679
"PE1996DHS","25-29","LB",3865,0.918488593155893,0.914979825034591
"PE1996DHS","25-29","SB",24,0.00570342205323194,0.00464111520202735
"PE1996DHS","25-29","TRM",319,0.0758079847908745,0.0803790597633817
"PE1996DHS","30-34","LB",2804,0.900449582530507,0.898217674047322
"PE1996DHS","30-34","SB",39,0.01252408477842,0.00923177403905782
"PE1996DHS","30-34","TRM",271,0.0870263326910726,0.0925505519136206
"PE1996DHS","35-39","LB",1868,0.891646778042959,0.877825597208068
"PE1996DHS","35-39","SB",34,0.0162291169451074,0.0139638044136165
"PE1996DHS","35-39","TRM",193,0.0921241050119332,0.108210598378315
"PE1996DHS","40-44","LB",803,0.884361233480176,0.867065397081277
"PE1996DHS","40-44","SB",14,0.0154185022026432,0.0207384890990629
"PE1996DHS","40-44","TRM",91,0.100220264317181,0.11219611381966
"PE1996DHS","45-49","LB",89,0.787610619469027,0.790650758657585
"PE1996DHS","45-49","SB",2,0.0176991150442478,0.0219232128182802
"PE1996DHS","45-49","TRM",22,0.194690265486726,0.187426028524135
"PE2000DHS","<15","LB",14,0.933333333333333,0.925330928637612
"PE2000DHS","<15","TRM",1,0.0666666666666667,0.0746690713623877
"PE2000DHS","15-19","LB",1388,0.919814446653413,0.908451414416861
"PE2000DHS","15-19","SB",19,0.0125911199469848,0.0125177992393626
"PE2000DHS","15-19","TRM",102,0.0675944333996024,0.0790307863437763
"PE2000DHS","20-24","LB",3224,0.931253610629694,0.926862040507326
"PE2000DHS","20-24","SB",28,0.00808781051415367,0.00812188858328364
"PE2000DHS","20-24","TRM",210,0.0606585788561525,0.0650160709093904
"PE2000DHS","25-29","LB",2771,0.910614525139665,0.906124205736971
"PE2000DHS","25-29","SB",20,0.00657246138678935,0.00642895139872329
"PE2000DHS","25-29","TRM",252,0.0828130134735458,0.0874468428643054
"PE2000DHS","30-34","LB",2328,0.899536321483771,0.89688862271962
"PE2000DHS","30-34","SB",24,0.00927357032457496,0.00955191719768837
"PE2000DHS","30-34","TRM",236,0.0911901081916538,0.093559460082692
"PE2000DHS","35-39","LB",1421,0.880421313506815,0.860507352365228
"PE2000DHS","35-39","SB",14,0.00867410161090459,0.00968731651298682
"PE2000DHS","35-39","TRM",179,0.11090458488228,0.129805331121785
"PE2000DHS","40-44","LB",598,0.843441466854725,0.830606099457156
"PE2000DHS","40-44","SB",11,0.0155148095909732,0.0185318555121606
"PE2000DHS","40-44","TRM",100,0.141043723554302,0.150862045030683
"PE2000DHS","45-49","LB",72,0.818181818181818,0.806171374448362
"PE2000DHS","45-49","SB",1,0.0113636363636364,0.00516634715601183
"PE2000DHS","45-49","TRM",15,0.170454545454545,0.188662278395626
"PE2004DHS","<15","LB",9,0.692307692307692,0.624015385209859
"PE2004DHS","<15","SB",2,0.153846153846154,0.173108687566688
"PE2004DHS","<15","TRM",2,0.153846153846154,0.202875927223453
"PE2004DHS","15-19","LB",1296,0.887063655030801,0.871169664249929
"PE2004DHS","15-19","SB",13,0.00889801505817933,0.0109675656324688
"PE2004DHS","15-19","TRM",152,0.10403832991102,0.117862770117603
"PE2004DHS","20-24","LB",3185,0.90714896041014,0.897196376696424
"PE2004DHS","20-24","SB",31,0.00882939333523213,0.00644365315009369
"PE2004DHS","20-24","TRM",295,0.0840216462546283,0.096359970153482
"PE2004DHS","25-29","LB",2968,0.899666565625947,0.898067230090951
"PE2004DHS","25-29","SB",22,0.00666868748105486,0.00672664237622132
"PE2004DHS","25-29","TRM",309,0.0936647468929979,0.0952061275328275
"PE2004DHS","30-34","LB",2521,0.885182584269663,0.889413592844382
"PE2004DHS","30-34","SB",24,0.00842696629213483,0.00881030541350246
"PE2004DHS","30-34","TRM",303,0.106390449438202,0.101776101742116
"PE2004DHS","35-39","LB",1644,0.871686108165429,0.864289895475769
"PE2004DHS","35-39","SB",31,0.0164369034994698,0.0169716004013949
"PE2004DHS","35-39","TRM",211,0.111876988335101,0.118738504122836
"PE2004DHS","40-44","LB",763,0.827548806941432,0.797336386954367
"PE2004DHS","40-44","SB",23,0.0249457700650759,0.0291009572081291
"PE2004DHS","40-44","TRM",136,0.147505422993492,0.173562655837504
"PE2004DHS","45-49","LB",98,0.715328467153285,0.619359616892623
"PE2004DHS","45-49","SB",2,0.0145985401459854,0.0224918325097761
"PE2004DHS","45-49","TRM",37,0.27007299270073,0.358148550597601
"PE2007DHS","<15","LB",9,0.692307692307692,0.624015385209859
"PE2007DHS","<15","SB",2,0.153846153846154,0.173108687566688
"PE2007DHS","<15","TRM",2,0.153846153846154,0.202875927223453
"PE2007DHS","15-19","LB",1296,0.887063655030801,0.871169664249929
"PE2007DHS","15-19","SB",13,0.00889801505817933,0.0109675656324688
"PE2007DHS","15-19","TRM",152,0.10403832991102,0.117862770117603
"PE2007DHS","20-24","LB",3185,0.90714896041014,0.897196376696424
"PE2007DHS","20-24","SB",31,0.00882939333523213,0.00644365315009369
"PE2007DHS","20-24","TRM",295,0.0840216462546283,0.096359970153482
"PE2007DHS","25-29","LB",2968,0.899666565625947,0.898067230090951
"PE2007DHS","25-29","SB",22,0.00666868748105486,0.00672664237622132
"PE2007DHS","25-29","TRM",309,0.0936647468929979,0.0952061275328275
"PE2007DHS","30-34","LB",2521,0.885182584269663,0.889413592844382
"PE2007DHS","30-34","SB",24,0.00842696629213483,0.00881030541350246
"PE2007DHS","30-34","TRM",303,0.106390449438202,0.101776101742116
"PE2007DHS","35-39","LB",1644,0.871686108165429,0.864289895475769
"PE2007DHS","35-39","SB",31,0.0164369034994698,0.0169716004013949
"PE2007DHS","35-39","TRM",211,0.111876988335101,0.118738504122836
"PE2007DHS","40-44","LB",763,0.827548806941432,0.797336386954367
"PE2007DHS","40-44","SB",23,0.0249457700650759,0.0291009572081291
"PE2007DHS","40-44","TRM",136,0.147505422993492,0.173562655837504
"PE2007DHS","45-49","LB",98,0.715328467153285,0.619359616892623
"PE2007DHS","45-49","SB",2,0.0145985401459854,0.0224918325097761
"PE2007DHS","45-49","TRM",37,0.27007299270073,0.358148550597601
"PE2011DHS","<15","LB",9,0.692307692307692,0.635895947008038
"PE2011DHS","<15","SB",1,0.0769230769230769,0.202369338807721
"PE2011DHS","<15","TRM",3,0.230769230769231,0.161734714184242
"PE2011DHS","15-19","LB",769,0.872871736662883,0.870007037509997
"PE2011DHS","15-19","SB",8,0.00908059023836549,0.00601049212527849
"PE2011DHS","15-19","TRM",104,0.118047673098751,0.123982470364725
"PE2011DHS","20-24","LB",1836,0.892996108949416,0.875627415161874
"PE2011DHS","20-24","SB",8,0.00389105058365759,0.00264787364030934
"PE2011DHS","20-24","TRM",212,0.103112840466926,0.121724711197817
"PE2011DHS","25-29","LB",1727,0.873545776428933,0.874258853222377
"PE2011DHS","25-29","SB",10,0.00505816894284269,0.00473064088040483
"PE2011DHS","25-29","TRM",240,0.121396054628225,0.121010505897218
"PE2011DHS","30-34","LB",1504,0.866359447004608,0.843640006199587
"PE2011DHS","30-34","SB",19,0.0109447004608295,0.00771776038270686
"PE2011DHS","30-34","TRM",213,0.122695852534562,0.148642233417706
"PE2011DHS","35-39","LB",1006,0.858361774744027,0.840001268099975
"PE2011DHS","35-39","SB",17,0.0145051194539249,0.0106664503473667
"PE2011DHS","35-39","TRM",149,0.127133105802048,0.149332281552658
"PE2011DHS","40-44","LB",403,0.770554493307839,0.736618142985563
"PE2011DHS","40-44","SB",6,0.011472275334608,0.00993988492977856
"PE2011DHS","40-44","TRM",114,0.217973231357553,0.253441972084659
"PE2011DHS","45-49","LB",49,0.644736842105263,0.581918522533401
"PE2011DHS","45-49","SB",4,0.0526315789473684,0.0834331167199176
"PE2011DHS","45-49","TRM",23,0.302631578947368,0.334648360746681
"PH1993DHS","15-19","LB",290,0.870870870870871,0.869197939540312
"PH1993DHS","15-19","SB",3,0.00900900900900901,0.00956798674734598
"PH1993DHS","15-19","TRM",40,0.12012012012012,0.121234073712342
"PH1993DHS","20-24","LB",1591,0.929322429906542,0.926961352537316
"PH1993DHS","20-24","SB",12,0.00700934579439252,0.00674569591543908
"PH1993DHS","20-24","TRM",109,0.0636682242990654,0.066292951547245
"PH1993DHS","25-29","LB",1929,0.914651493598862,0.915105593936445
"PH1993DHS","25-29","SB",16,0.00758653390232338,0.00674535178749008
"PH1993DHS","25-29","TRM",164,0.0777619724988146,0.0781490542760651
"PH1993DHS","30-34","LB",1411,0.906229929351317,0.906602569749184
"PH1993DHS","30-34","SB",18,0.0115606936416185,0.0104162658309769
